date,min,max,median,q1,q3,stdev,count
2022-05-25T00:00:00.000Z,1,12.95,2.9,2.22,4.63,2.233,485
2022-05-24T00:00:00.000Z,1.83,11.43,4.7,3.75,6.1,1.832,498
2022-05-23T00:00:00.000Z,1.85,16.14,4.01,3.1,6.13,3.204,486
2022-05-22T00:00:00.000Z,0.4,12.18,1.9,1.2,2.59,1.475,469
2022-05-21T00:00:00.000Z,0.2,13.55,2.33,0.5,4.47,3.065,502
2022-05-20T00:00:00.000Z,1.5,58.3,5.09,2.8,13.52,12.045,478
2022-05-19T00:00:00.000Z,2.7,38,7.74,6.5,12.05,5.043,492
2022-05-18T00:00:00.000Z,1.73,15.52,4.34,3.53,6,2.631,507
2022-05-17T00:00:00.000Z,0.73,26.17,5.8,3.85,11.25,5.664,500
2022-05-16T00:00:00.000Z,1.7,25.85,7.22,5.35,10.37,4.12,501
2022-05-15T00:00:00.000Z,1.63,30.73,5.6,4.3,10.16,4.857,488
2022-05-14T00:00:00.000Z,3.28,12.25,5.93,4.42,7.97,2.017,517
2022-05-13T00:00:00.000Z,1.48,12.65,3.94,2.6,5.6,2.405,504
2022-05-12T00:00:00.000Z,2.38,13.38,3.95,3.17,5.6,1.985,486
2022-05-11T00:00:00.000Z,1.1,11.45,3.94,2.91,4.9,1.891,496
2022-05-10T00:00:00.000Z,0.8,13.07,3.5,2.52,4.5,2.135,493
2022-05-09T00:00:00.000Z,0.25,14.73,1.2,0.52,1.88,2.259,505
2022-05-08T00:00:00.000Z,0.3,22.65,1.84,0.85,5.25,3.184,554
2022-05-07T00:00:00.000Z,1.02,19.32,5.05,2.6,6.05,2.567,551
2022-05-06T00:00:00.000Z,2,26.23,4.3,3.1,6.03,3.943,547
2022-05-05T00:00:00.000Z,3.05,23.08,7.03,4.84,7.93,3.164,541
2022-05-04T00:00:00.000Z,1.2,12.4,3.7,2.63,5.38,2.23,562
2022-05-03T00:00:00.000Z,0.65,153.65,3.94,2.97,5.19,24.334,508
2022-05-02T00:00:00.000Z,1.67,17.89,3.67,2.7,5.15,3.389,438
2022-05-01T00:00:00.000Z,0.82,18.39,4.93,2.52,8.02,3.737,503
2022-04-30T00:00:00.000Z,2.45,39.97,8.23,4.93,12.05,7.444,555
2022-04-29T00:00:00.000Z,0.55,42.23,4.34,2.2,10.3,6.171,542
2022-04-28T00:00:00.000Z,0.5,26.88,2.83,1.27,3.63,2.414,530
2022-04-27T00:00:00.000Z,1.14,20.25,6.56,2.5,8.6,4.392,530
2022-04-26T00:00:00.000Z,1.3,8.94,3.1,2.44,4.19,1.235,541
2022-04-25T00:00:00.000Z,0.7,11.43,2.8,2.19,3.9,1.527,524
2022-04-24T00:00:00.000Z,1,20.83,4.2,2.41,6.94,3.644,557
2022-04-23T00:00:00.000Z,3.05,31.88,4.78,4.2,5.55,3.016,546
2022-04-22T00:00:00.000Z,3.22,28.45,5.4,4.38,6.35,2.426,534
2022-04-21T00:00:00.000Z,3.15,13.07,4.95,4.2,6.03,2.07,539
2022-04-20T00:00:00.000Z,2.52,24.27,10.45,3.82,14.96,5.673,532
2022-04-19T00:00:00.000Z,4.05,21.92,10.48,5.47,12.59,4.164,533
2022-04-18T00:00:00.000Z,3.1,17.07,8.69,4.63,10.07,3.145,537
2022-04-17T00:00:00.000Z,4.15,20.9,8.5,7.57,12.2,3.568,547
2022-04-16T00:00:00.000Z,8.68,33.38,17.35,15.02,20.67,4.384,523
2022-04-15T00:00:00.000Z,8.85,51.9,15.04,12.95,22.24,8.471,532
2022-04-14T00:00:00.000Z,6.3,98.97,17.63,12.17,24.79,10.665,509
2022-04-13T00:00:00.000Z,6.93,40.04,13.74,10.18,15.45,5.874,538
2022-04-12T00:00:00.000Z,9.85,38.58,13.89,12.38,15.45,4.093,550
2022-04-11T00:00:00.000Z,5.13,17.92,8.57,6.57,10.52,3.108,538
2022-04-10T00:00:00.000Z,3.15,23.85,10.15,4.5,14.05,4.727,531
2022-04-09T00:00:00.000Z,4.4,31.2,12.07,6.65,15.98,7.073,507
2022-04-08T00:00:00.000Z,3.8,51.92,11.43,6.65,14.38,6.693,551
2022-04-07T00:00:00.000Z,3.58,33.29,13.48,7.5,17.8,6.25,531
2022-04-06T00:00:00.000Z,3.6,48.88,11.18,8.68,15.2,7.748,546
2022-04-05T00:00:00.000Z,2.75,26.67,5.78,4.97,11.13,4.74,546
2022-04-04T00:00:00.000Z,1.63,26.25,5.07,3.85,6.85,3.972,550
2022-04-03T00:00:00.000Z,0.8,9.4,2.75,2.1,4.84,2.043,551
2022-04-02T00:00:00.000Z,1.1,23.15,3.8,2.49,5.63,3.544,481
2022-04-01T00:00:00.000Z,1.05,11.45,4.05,2.7,5.67,2.109,526
2022-03-31T00:00:00.000Z,1.25,42.2,11.05,2.7,17.8,8.469,551
2022-03-30T00:00:00.000Z,2.85,31.85,9.02,6.47,15.93,6.461,539
2022-03-29T00:00:00.000Z,5.97,29.25,12.5,9.36,18.32,5.538,539
2022-03-28T00:00:00.000Z,2.04,31.85,5.07,4.18,9.68,5.678,552
2022-03-27T00:00:00.000Z,0.82,745.83,4,2.52,7.33,95.219,535
2022-03-26T00:00:00.000Z,0.45,16.23,2.47,1.1,3.8,2.352,550
2022-03-25T00:00:00.000Z,0.4,24.9,1.6,0.9,3.38,3.923,542
2022-03-24T00:00:00.000Z,0.4,13.88,1.6,0.89,2.47,1.835,524
2022-03-23T00:00:00.000Z,0.7,32.13,2.02,1.5,3.6,2.457,531
2022-03-22T00:00:00.000Z,1.2,9.18,2.42,2,3.4,1.356,549
2022-03-21T00:00:00.000Z,0.5,9.18,1.77,1.1,2.66,1.547,500
2022-03-20T00:00:00.000Z,1.1,32.78,5.24,2.97,12.32,6.696,536
2022-03-19T00:00:00.000Z,4.28,32.75,9.19,6.25,20.63,7.625,546
2022-03-18T00:00:00.000Z,5.6,29.6,10.6,8.13,12.15,3.399,519
2022-03-17T00:00:00.000Z,4.3,26.3,10.34,6.68,13.74,5.296,536
2022-03-16T00:00:00.000Z,4.84,333.1,8.32,6.57,13.2,35.907,539
2022-03-15T00:00:00.000Z,1.87,15.4,4.72,3.01,5.8,2.349,541
2022-03-14T00:00:00.000Z,2.2,16.73,6.13,3.4,7.62,2.769,553
2022-03-13T00:00:00.000Z,3.55,32.38,7.72,5.32,13.45,5.783,531
2022-03-12T00:00:00.000Z,9.44,49.15,15.93,11.95,24.24,8.949,544
2022-03-11T00:00:00.000Z,3.63,74.25,12.05,6.43,28.08,16.428,532
2022-03-10T00:00:00.000Z,3.28,48.55,10.64,4.7,17.07,6.809,548
2022-03-09T00:00:00.000Z,4.03,26.93,12.63,5.85,17.13,6.317,494
2022-02-05T00:00:00.000Z,4.15,9.65,5.53,4.82,7.05,1.399,126
2022-02-04T00:00:00.000Z,1.48,11.65,5.85,4.07,7.38,2.227,529
2022-02-03T00:00:00.000Z,4.38,114.03,6.05,5.38,18.3,27.974,497
2022-02-02T00:00:00.000Z,2.4,52.67,8.4,5.42,15.48,10.009,513
2022-02-01T00:00:00.000Z,2.2,49.22,11.13,4.09,22.73,11.483,502
2022-01-31T00:00:00.000Z,4.03,86.2,12.3,8.74,19.38,13.865,544
2022-01-30T00:00:00.000Z,1.33,42.3,9.94,2.65,16.3,7.816,543
2022-01-29T00:00:00.000Z,5.38,31.63,16.14,7.4,20.45,6.883,542
2022-01-28T00:00:00.000Z,9,29.4,18.89,15.6,22.65,4.461,544
2022-01-27T00:00:00.000Z,2.27,63.25,12.82,5.47,22.75,9.794,534
2022-01-26T00:00:00.000Z,0.73,30.15,4.57,2.85,7.2,5.177,507
2022-01-25T00:00:00.000Z,0.5,43.03,11.95,1.45,18.17,8.177,533
2022-01-24T00:00:00.000Z,2.92,21.27,8.05,4.47,13.6,5.189,532
2022-01-23T00:00:00.000Z,0.3,27.67,3.75,1.44,8.3,4.477,525
2022-01-22T00:00:00.000Z,1.4,28,5.47,2.47,11.08,5.797,521
2022-01-21T00:00:00.000Z,3.22,33.28,10.06,4.84,16.7,6.101,512
2022-01-20T00:00:00.000Z,2.92,44.45,12.83,5.25,17.2,7.666,546
2022-01-19T00:00:00.000Z,3.17,26.08,15.97,9.25,18.98,6.215,526
2022-01-18T00:00:00.000Z,5.15,30.85,14.64,10.49,19.07,5.646,544
2022-01-17T00:00:00.000Z,3.25,35.7,12.13,5.43,22.1,8.048,539
2022-01-16T00:00:00.000Z,3.28,34.79,7.03,4.7,13.07,7.568,539
2022-01-15T00:00:00.000Z,4.25,103.78,10.23,6.55,23.95,17.401,538
2022-01-14T00:00:00.000Z,6.22,40.83,13.06,9.48,21.75,7.369,522
2022-01-13T00:00:00.000Z,5.15,41.03,16.3,9.01,30.73,11.309,533
2022-01-12T00:00:00.000Z,4.2,17.35,8.03,5.57,11.75,3.417,530
2022-01-11T00:00:00.000Z,2.8,16.6,7.1,5.32,8.88,2.558,530
2022-01-10T00:00:00.000Z,3.17,20.95,9.6,4.97,13.31,4.496,509
2022-01-09T00:00:00.000Z,1.58,26.65,8.61,2.85,11.88,6.467,506
2022-01-08T00:00:00.000Z,1.85,35.92,9.93,3.3,18.09,8.807,517
2022-01-07T00:00:00.000Z,3.65,53.2,12.68,7.47,20.2,9.65,539
2022-01-06T00:00:00.000Z,4.2,49.85,13.07,9.85,20.45,8.709,555
2022-01-05T00:00:00.000Z,3.9,25.45,9.98,5.03,15.18,5.644,539
2022-01-04T00:00:00.000Z,3.05,41.88,11.02,5.47,24.65,11.871,543
2022-01-03T00:00:00.000Z,5.18,26.4,8.99,7.57,13.97,4.783,536
2022-01-02T00:00:00.000Z,3.17,22.02,8.48,6.18,12.07,3.808,519
2022-01-01T00:00:00.000Z,2.88,20.52,7.28,5.5,9.73,2.929,529
2021-12-31T00:00:00.000Z,2.52,40.15,5.35,3.75,7.55,5.827,538
2021-12-30T00:00:00.000Z,1.1,14.07,3.65,2.4,5.8,2.323,526
2021-12-29T00:00:00.000Z,0.98,27.1,5.09,1.85,10.43,5.593,525
2021-12-28T00:00:00.000Z,4.68,44.47,10.16,7.72,16.57,6.122,542
2021-12-27T00:00:00.000Z,3.4,37.1,14.77,8.27,19.89,7.916,539
2021-12-26T00:00:00.000Z,4.82,56.47,14.25,6.35,19.54,8.59,437
2021-12-25T00:00:00.000Z,8.82,46.53,14.35,11.51,21.77,9.821,496
2021-12-24T00:00:00.000Z,4.4,26.52,8.91,6.63,12.25,4.355,526
2021-12-23T00:00:00.000Z,4.45,38.97,8.4,7.07,10.44,6.16,492
2021-12-22T00:00:00.000Z,4.82,24.98,12,8.13,16.67,5.33,291
2021-10-22T00:00:00.000Z,5.15,17.02,9.3,7.96,11,2.511,500
2021-10-21T00:00:00.000Z,3.9,59.65,12.43,8.01,32.42,15.66,537
2021-10-20T00:00:00.000Z,4.8,33.78,13.93,10.4,20.02,7.408,534
2021-10-19T00:00:00.000Z,1.7,28.42,3.75,3.15,4.59,2.689,375
2021-10-11T00:00:00.000Z,1.07,8.18,4.15,2.19,5.8,1.926,500
2021-10-10T00:00:00.000Z,1.5,11.85,3.9,2.95,6.18,2.285,515
2021-10-09T00:00:00.000Z,1.95,13.1,5.07,3.74,6.5,2.614,489
2021-10-08T00:00:00.000Z,0.8,11.8,3,2.1,3.97,2.05,491
2021-10-07T00:00:00.000Z,1.3,17.87,4.94,4.03,6.5,2.619,514
2021-10-06T00:00:00.000Z,5.6,28,14.48,11.5,16.95,4.28,510
2021-10-05T00:00:00.000Z,3.58,47,8.82,5.65,16.77,9.432,522
2021-10-04T00:00:00.000Z,2.35,30.48,14.3,5.63,17.95,7.169,519
2021-10-03T00:00:00.000Z,3.8,14.55,8.8,6.97,9.8,2.051,526
2021-10-02T00:00:00.000Z,0.8,18.2,3.91,2.88,7.38,3.766,504
2021-10-01T00:00:00.000Z,1.52,32.72,5.05,3.08,9.94,5.809,503
2021-09-30T00:00:00.000Z,1.58,19.23,7.72,7.03,8.94,2.77,507
2021-09-29T00:00:00.000Z,2,28.27,6.7,3.45,11.15,4.721,525
2021-09-28T00:00:00.000Z,4.13,74.65,11.45,5.43,14.73,6.864,534
2021-09-27T00:00:00.000Z,1.67,14.35,6.3,4.73,7.45,2.214,449
2021-09-26T00:00:00.000Z,1.2,14.52,4.68,3.63,5.8,2.978,523
2021-09-25T00:00:00.000Z,0.2,49.13,1.6,1,3.55,5.07,530
2021-09-24T00:00:00.000Z,0.4,10.65,2.74,1.98,4.5,1.873,534
2021-09-23T00:00:00.000Z,0.3,8.27,2.58,1.65,3.82,1.741,532
2021-09-22T00:00:00.000Z,0.63,14.15,2.67,1.92,4.3,1.812,436
2021-09-21T00:00:00.000Z,0.97,114.47,4.4,2.52,7.3,13.836,366
2021-09-20T00:00:00.000Z,0.5,10.73,2.1,1.45,3.4,1.809,514
2021-09-19T00:00:00.000Z,1.14,999.9,3.6,2.2,5.31,139.337,521
2021-09-18T00:00:00.000Z,0.93,64.72,4.47,2.95,7.05,7.564,500
2021-09-17T00:00:00.000Z,0.68,24.02,3.88,2.75,6.43,4.05,515
2021-09-16T00:00:00.000Z,0.5,10.75,4.43,2.64,5.67,2.088,501
2021-09-15T00:00:00.000Z,0.5,27.85,1.7,1.3,2.5,2.696,517
2021-09-14T00:00:00.000Z,0.5,12.88,1.1,0.7,6.35,3.372,346
2021-09-12T00:00:00.000Z,1.63,5.5,2.8,2.45,3.24,0.753,177
2021-09-11T00:00:00.000Z,0.3,7.95,2.1,1.55,3.85,1.638,530
2021-09-10T00:00:00.000Z,1.2,16.67,2.67,2.25,3.55,2.211,519
2021-09-09T00:00:00.000Z,1.05,10.98,2.2,1.8,2.95,1.18,459
2021-09-08T00:00:00.000Z,0.7,9.18,2.22,1.41,3.55,1.538,528
2021-09-07T00:00:00.000Z,0.77,83.75,3.45,1.91,5.05,7.017,429
2021-09-06T00:00:00.000Z,0.9,14.93,3.16,1.9,6.18,3.311,430
2021-09-05T00:00:00.000Z,0.2,34.25,2.2,1,6.35,4.062,425
2021-09-04T00:00:00.000Z,0.68,16.27,2.2,1.55,3.25,1.862,511
2021-09-03T00:00:00.000Z,0.4,10.35,1.8,1.3,4.3,2.26,532
2021-09-02T00:00:00.000Z,0.22,13.27,1.58,0.95,3.33,2.157,487
2021-09-01T00:00:00.000Z,0.2,17.87,1.8,1.09,4.46,3.71,489
2021-08-31T00:00:00.000Z,0.63,19.1,3.05,1.77,7.87,3.677,513
2021-08-30T00:00:00.000Z,0.83,14.27,3.1,1.9,5.17,2.918,496
2021-08-29T00:00:00.000Z,1.63,27.9,5.65,3.54,12.34,6.881,372
2021-08-28T00:00:00.000Z,0.7,27.55,5.45,3.55,13.1,5.927,343
2021-08-27T00:00:00.000Z,0.8,11.95,3.25,1.8,5.38,2.419,395
2021-08-26T00:00:00.000Z,0.4,8.3,2.04,1.7,2.58,1.01,360
2021-08-25T00:00:00.000Z,0.6,8.1,2.1,1.17,3.51,1.709,513
2021-08-24T00:00:00.000Z,0.22,4.34,0.9,0.6,1.52,0.864,467
2021-08-23T00:00:00.000Z,1.77,8.93,4.47,3.35,5.47,1.518,524
2021-08-22T00:00:00.000Z,1.02,109.1,3.33,2.6,5.15,18.302,487
2021-08-21T00:00:00.000Z,1.08,20.14,4.68,2.31,7.89,4.25,516
2021-08-20T00:00:00.000Z,0.8,20.27,6.57,4,9.25,3.496,480
2021-08-19T00:00:00.000Z,0.4,13.02,1.73,1,4.05,2.655,515
2021-08-18T00:00:00.000Z,0.5,6.53,1.98,1.33,3.8,1.533,437
2021-08-17T00:00:00.000Z,0.2,23,2.04,0.6,7.32,5.753,524
2021-08-16T00:00:00.000Z,1.25,27.35,5.78,3.25,6.9,5.15,483
2021-08-15T00:00:00.000Z,1.48,29.13,8.1,3.8,21.6,9.296,447
2021-08-14T00:00:00.000Z,0.6,11.33,2.38,1.73,3.45,1.682,425
2021-08-13T00:00:00.000Z,0.5,11.82,1.9,1.4,3.71,2.245,493
2021-08-12T00:00:00.000Z,0.32,7.93,5.15,3.75,5.95,1.598,271
2021-08-11T00:00:00.000Z,0.5,7.85,3.98,2.17,6.06,2.185,224
2021-08-10T00:00:00.000Z,0.5,13.57,2.6,1.8,4.29,2.22,285
2021-08-09T00:00:00.000Z,0.35,7.6,1.2,0.88,2.34,1.308,220
2021-08-08T00:00:00.000Z,0.3,15.02,0.75,0.52,3,3.652,279
2021-08-07T00:00:00.000Z,0.4,23.2,1.7,0.9,2.45,2.564,301
2021-08-06T00:00:00.000Z,1.33,15.23,2.22,1.85,2.92,3.268,295
2021-08-05T00:00:00.000Z,0.5,15.98,2.2,1.5,3.79,2.306,248
2021-08-04T00:00:00.000Z,0.5,20.13,2.5,1.67,4.43,3.134,214
2021-08-03T00:00:00.000Z,1.37,13.4,2.72,2.2,4.53,2.71,247
2021-08-02T00:00:00.000Z,0.32,7.55,1.4,1.07,2.14,1.717,237
2021-08-01T00:00:00.000Z,0.43,999.9,2.58,1.7,5.18,117.896,247
2021-07-31T00:00:00.000Z,0.22,5.85,1.33,0.8,2.4,1.193,251
2021-07-30T00:00:00.000Z,0.2,5.32,1.52,0.95,3.07,1.281,233
2021-07-29T00:00:00.000Z,0.5,7.4,2.17,1.7,3.13,1.352,287
2021-07-28T00:00:00.000Z,1,13.57,2.7,2.29,3.45,2.476,325
2021-07-27T00:00:00.000Z,0.6,6.75,1.63,1.27,2.54,1.258,317
2021-07-26T00:00:00.000Z,0.93,7.13,2.02,1.58,2.65,1.183,306
2021-07-25T00:00:00.000Z,0.3,5.9,2.38,1.67,3.1,1.118,303
2021-07-24T00:00:00.000Z,0.52,8.23,1.5,1.1,4.26,1.808,276
2021-07-23T00:00:00.000Z,1.88,14.7,4.55,3.4,5.89,2.288,277
2021-07-22T00:00:00.000Z,0.5,8,2.72,2.19,4,1.572,232
2021-07-21T00:00:00.000Z,0.6,12.6,1.72,1.3,3.53,2.934,282
2021-07-20T00:00:00.000Z,0.4,15.8,6.43,3.75,7.8,4.003,255
2021-07-19T00:00:00.000Z,1.38,10.3,3.45,2.29,4.22,1.482,232
2021-07-18T00:00:00.000Z,1.1,10.65,3.72,2.76,4.73,1.642,272
2021-07-17T00:00:00.000Z,0.2,10.32,3.54,1.79,6.18,2.686,308
2021-07-16T00:00:00.000Z,0.1,7.95,2.67,1.65,4.01,1.632,264
2021-07-15T00:00:00.000Z,1.35,150.55,4.75,3.03,8,21.505,291
2021-07-14T00:00:00.000Z,2.7,34.9,6.6,4.15,10.27,3.94,251
2021-07-13T00:00:00.000Z,1.17,6.5,2.6,1.69,2.97,0.961,89
2021-06-28T00:00:00.000Z,0.4,7.63,0.7,0.6,2.58,1.627,167
2021-06-27T00:00:00.000Z,0.32,11.52,2.1,1.52,3.75,2.242,285
2021-06-26T00:00:00.000Z,2.27,11.48,4.03,3.55,5.09,1.306,287
2021-06-25T00:00:00.000Z,2.1,14.88,5.63,4.3,7.47,2.829,287
2021-06-24T00:00:00.000Z,4.68,19.27,8.19,6.67,10.1,2.797,240
2021-06-23T00:00:00.000Z,2.9,22.27,5.54,4.38,6.43,1.96,234
2021-06-22T00:00:00.000Z,3,19.42,4.7,4.17,6,2.213,185
2021-06-21T00:00:00.000Z,2.22,17.48,4.7,3.2,7.3,3.466,219
2021-06-20T00:00:00.000Z,0.7,12.95,3.6,1.92,5.63,3.117,243
2021-06-19T00:00:00.000Z,2.7,56.15,8.24,5.2,13.62,7.917,204
2021-06-14T00:00:00.000Z,3.47,80.25,5.32,4.53,15.43,16.75,183
2021-06-13T00:00:00.000Z,2.5,19.67,5.47,3.67,6.65,2.76,151
2021-06-12T00:00:00.000Z,0.8,14.38,3.78,2.7,5.42,2.901,153
2021-06-11T00:00:00.000Z,0.65,13.88,3.19,1.92,4.63,2.474,170
2021-06-10T00:00:00.000Z,1.83,12.88,4.9,3.75,6.4,2.252,165
2021-06-09T00:00:00.000Z,2.02,23,6.4,3.5,8.44,4.468,243
2021-06-08T00:00:00.000Z,2.08,16.23,7.72,6.28,10.68,3.055,221
2021-06-07T00:00:00.000Z,0.95,8.44,3.63,1.97,4.65,1.608,296
2021-06-06T00:00:00.000Z,3.05,10.75,5.64,4.45,7.87,1.914,168
2021-06-05T00:00:00.000Z,2.54,13.93,5.65,3.98,7.14,2.417,145
2021-06-04T00:00:00.000Z,2.8,19.8,6.6,4.63,8.41,3.143,141
2021-06-03T00:00:00.000Z,2.8,22.67,8.1,6.87,9.11,3.111,140
2021-06-02T00:00:00.000Z,3.85,27.1,9.61,7.85,13.75,5.982,134
2021-06-01T00:00:00.000Z,4.63,21.05,7.24,5.8,10.75,3.755,158
2021-05-31T00:00:00.000Z,2.8,999.9,7.38,5.93,9.38,132.144,126
2021-05-30T00:00:00.000Z,1.73,9.85,5.39,3.33,6.4,1.829,166
2021-05-29T00:00:00.000Z,2.1,50.9,4.44,3.9,5.4,4.355,134
2021-05-28T00:00:00.000Z,1.98,9.19,3.1,2.7,3.7,1.662,154
2021-05-27T00:00:00.000Z,2.83,21.58,5.83,4.21,9.46,3.739,144
2021-05-26T00:00:00.000Z,4.3,62.07,8.55,6.89,12.03,8.454,156
2021-05-25T00:00:00.000Z,2.22,17.13,6.55,4.25,11.7,4.347,158
2021-05-24T00:00:00.000Z,2.52,66.03,9.39,3.7,11.9,7.577,138
2021-05-23T00:00:00.000Z,1.27,10.95,3.49,2.47,4.7,1.942,158
2021-05-22T00:00:00.000Z,1.65,64.81,5.37,3.38,7.1,6.057,114
2021-05-21T00:00:00.000Z,2.29,17.8,6,5.04,10.59,4.12,137
2021-05-20T00:00:00.000Z,1.02,39.17,3.63,2.6,9.25,5.97,145
2021-05-19T00:00:00.000Z,2.95,20.95,7.5,5.5,11.13,3.63,145
2021-05-18T00:00:00.000Z,0.75,9.94,3.88,1.6,5.55,2.309,106
2021-05-17T00:00:00.000Z,1.1,19.52,3.58,2.41,5.67,5.169,128
2021-05-16T00:00:00.000Z,0.3,37.13,2.1,0.94,5.73,7.886,140
2021-05-15T00:00:00.000Z,1.7,30.8,6.7,4.74,9.16,4.441,144
2021-05-14T00:00:00.000Z,0.47,12.52,2.83,2,4.15,2.155,127
2021-05-13T00:00:00.000Z,0.45,8.3,3.42,0.79,5.79,2.591,141
2021-05-12T00:00:00.000Z,0.6,269.52,4.7,0.98,9.63,33.226,111
2021-05-11T00:00:00.000Z,0.5,15,3.38,1.23,6.38,3.294,122
2021-05-10T00:00:00.000Z,1,6.47,2.62,1.85,4.55,1.538,130
2021-05-09T00:00:00.000Z,0.95,9.75,3.4,1.75,5.13,2.405,139
2021-05-08T00:00:00.000Z,2.65,36.85,10.4,4.82,15.63,7.503,123
2021-05-07T00:00:00.000Z,1.8,39.22,7.68,5.35,12.68,5.743,117
2021-05-06T00:00:00.000Z,2,9.1,5.93,4.9,7.53,1.931,112
2021-05-05T00:00:00.000Z,0.6,10.1,3.35,1.55,5.4,2.252,119
2021-05-04T00:00:00.000Z,3.4,21.27,9.91,5.13,12.8,4.673,122
2021-05-03T00:00:00.000Z,4.28,20.39,6.02,5.4,7.97,3.486,122
2021-05-02T00:00:00.000Z,1.83,20.67,4.29,2.84,5.97,2.709,128
2021-05-01T00:00:00.000Z,2.45,9.77,4.88,3.6,7.13,1.925,134
2021-04-30T00:00:00.000Z,0.85,14.9,6.32,2.68,10.07,3.718,101
2021-04-29T00:00:00.000Z,1.98,19.77,7.1,4.38,8.6,3.027,113
2021-04-28T00:00:00.000Z,4.76,14.07,6.55,5.75,7.32,1.407,114
2021-04-27T00:00:00.000Z,1.2,18.2,6.5,5.13,9.1,3.008,123
2021-04-26T00:00:00.000Z,2.42,10.48,3.67,3.03,6.14,2.053,136
2021-04-25T00:00:00.000Z,3.03,38.83,5.34,4.65,6.25,4.259,162
2021-04-24T00:00:00.000Z,1.9,12,3.85,2.99,4.67,1.931,125
2021-04-23T00:00:00.000Z,2.29,16.6,4.43,3.58,6.72,2.549,110
2021-04-22T00:00:00.000Z,3.8,14.32,7.9,6.65,9.82,2.074,115
2021-04-21T00:00:00.000Z,2.4,17.27,6.29,4.04,11.82,4.225,112
2021-04-20T00:00:00.000Z,4.28,18.17,6.76,5.15,8.48,3.835,110
2021-04-19T00:00:00.000Z,1.95,22.3,5.66,4.7,8.69,4.1,126
2021-04-18T00:00:00.000Z,4.5,19.98,9.68,6.45,11.42,3.078,133
2021-04-17T00:00:00.000Z,2.72,26.77,8.3,5.64,13.7,6.106,141
2021-04-16T00:00:00.000Z,3.05,12.85,6,4.88,9.1,2.398,119
2021-04-15T00:00:00.000Z,3.13,21.63,10.68,5.64,12.58,4.286,96
2021-04-14T00:00:00.000Z,2.78,19.5,5,4.4,5.95,2.383,123
2021-04-13T00:00:00.000Z,2.33,11.98,5.03,3.6,7.93,2.362,107
2021-04-12T00:00:00.000Z,1.3,14.23,4.8,3.13,8.38,3.091,66
2021-04-11T00:00:00.000Z,1.25,16.39,6.9,4.84,8.23,3.602,85
2021-04-10T00:00:00.000Z,1.98,42.58,10.3,6.24,12.95,7.032,165
2021-04-09T00:00:00.000Z,7.93,32.79,14.38,11,19.19,5.234,188
2021-04-08T00:00:00.000Z,9.65,39.7,19.14,13.29,24.98,6.754,189
2021-04-07T00:00:00.000Z,10.02,21.35,13.2,11.57,17.5,3.187,163
2021-04-06T00:00:00.000Z,7.93,27.9,12.38,9.98,15.65,4.349,235
2021-04-05T00:00:00.000Z,5.57,38.03,10.16,7.28,16.6,5.84,134
2021-04-04T00:00:00.000Z,2.1,18.57,7.22,5.72,8.35,2.278,191
2021-04-03T00:00:00.000Z,0.4,26.98,4.62,2.5,10.28,5.333,196
2021-04-02T00:00:00.000Z,2.6,19.95,6.53,5.93,9.02,3.945,197
2021-04-01T00:00:00.000Z,5.22,19,9.44,6.4,10.6,3.287,167
2021-03-31T00:00:00.000Z,3.72,17.42,10.25,5.37,12.12,3.534,192
2021-03-30T00:00:00.000Z,3.8,22.88,8.68,5.5,10.52,2.828,213
2021-03-29T00:00:00.000Z,0.3,8.35,1.77,0.7,2.9,1.636,189
2021-03-28T00:00:00.000Z,0.6,77.45,4.13,1.04,5.83,7.563,113
2021-03-27T00:00:00.000Z,2.08,13.65,5.03,4.09,6.6,2.374,151
2021-03-26T00:00:00.000Z,2.27,9.55,5.2,3.63,6.38,1.682,160
2021-03-25T00:00:00.000Z,0.3,14.3,1.02,0.8,1.73,2.268,209
2021-03-24T00:00:00.000Z,0.3,16.52,1.2,0.63,3.08,2.594,171
2021-03-23T00:00:00.000Z,1.3,18.88,3.65,2.71,4.43,2.561,289
2021-03-22T00:00:00.000Z,1.45,14.88,2.85,2.34,3.95,2.5,224
2021-03-21T00:00:00.000Z,0.7,12.7,3.05,1.24,4.72,2.57,205
2021-03-20T00:00:00.000Z,0.2,8.1,2.6,0.4,4.79,2.531,221
2021-03-19T00:00:00.000Z,1,13.1,3.85,2.02,5.9,2.512,215
2021-03-18T00:00:00.000Z,2.67,14.3,4.68,3.42,7.3,2.141,235
2021-03-17T00:00:00.000Z,1.42,13.85,2.7,2,4.05,2.506,241
2021-03-16T00:00:00.000Z,1.8,34.15,11.88,2.64,16.72,8.469,220
2021-03-15T00:00:00.000Z,5.8,21.77,11.3,7.5,13.38,4.459,211
2021-03-14T00:00:00.000Z,2.35,45.75,9.61,8.19,15.05,8.994,238
2021-03-13T00:00:00.000Z,2.88,66.53,10.19,7.84,17.13,8.019,244
2021-03-12T00:00:00.000Z,0.68,11.95,2.54,1.88,4.97,2.166,239
2021-03-11T00:00:00.000Z,0.95,16.1,2.6,1.65,5.9,3.513,195
2021-03-10T00:00:00.000Z,1.5,18.7,4.4,2.29,13.98,5.991,230
2021-03-09T00:00:00.000Z,5.13,23.75,8.39,6.43,13.75,4.88,246
2021-03-08T00:00:00.000Z,1,12.35,4.68,2.09,5.14,1.921,101
